name,communes,regions,pays,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,timeofday,moonphase,conditions,description,icon,stations
"Saint-Martin-du-Mont, Auvergne-Rhône-Alpes, France",Saint-Martin-du-Mont(Ain),Auvergne-Rhône-Alpes,France,2024-12-17,44.3,30.2,36.7,44,27.8,36,33.2,87.5,0,0,0,,0,0,10.7,6.3,164.8,1032,81.8,10.8,57.5,5,3,10,2024-12-17 08:16:01,2024-12-17 16:54:06,8.6,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E4885,LFLB,LFLY,LSGG,LFLL"
"Clacy-et-Thierret, Hauts-de-France, France",Clacy-et-Thierret,Hauts-de-France,France,2024-12-17,46.3,39.5,43.9,43.5,38.2,41.1,42.1,93.4,0,0,0,,0,0,17,8.1,179.1,1029,96,12.4,32.2,2.9,2,10,2024-12-17 08:37:30,2024-12-17 16:46:39,8.2,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"F5929,LFAQ,remote"
"Treban, Auvergne-Rhône-Alpes, France",Treban,Auvergne-Rhône-Alpes,France,2024-12-17,44.7,30.8,37.5,44.7,25.8,36.5,34.3,88.8,0,0,0,,0,0,7.6,6.9,186.8,1030.8,90.8,10.8,51.1,4.3,3,10,2024-12-17 08:25:49,2024-12-17 17:01:32,8.6,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"LFLC,LFQG,LFLV,LFLN"
"Digne-les-Bains, Provence-Alpes-Côte d'Azur, France",Digne-les-Bains,Provence-Alpes-Côte d'Azur,France,2024-12-17,47.2,33.7,40,47.2,31.3,38.5,32.6,76.4,0,0,0,,0,0,12.1,11.4,230.1,1033.4,30.9,12.4,75.9,6.5,4,10,2024-12-17 08:04:56,2024-12-17 16:57:55,8.9,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5975,LFMC,remote"
"Saint-Jean-Saint-Nicolas, Provence-Alpes-Côte d'Azur, France",Saint-Jean-Saint-Nicolas,Provence-Alpes-Côte d'Azur,France,2024-12-17,48.6,37.7,41.8,48.6,33.8,38.6,18.5,38.8,0,0,0,,0,1.5,17.4,6.9,52.3,1030.7,35.7,14.9,80.5,7,4,10,2024-12-17 08:07:01,2024-12-17 16:55:53,8.8,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,remote
"Massoins, Provence-Alpes-Côte d'Azur, France",Massoins,Provence-Alpes-Côte d'Azur,France,2024-12-17,50.8,33.2,41.7,50.8,29.9,39.5,32.8,71.3,0,0,0,,0,0.2,8.9,10.7,329,1032,34.3,12.1,83.6,7.2,4,10,2024-12-17 08:00:50,2024-12-17 16:54:54,8.9,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"E5975,LFMD,LFMN,LIMZ"
"Saint-Joseph-des-Bancs, Auvergne-Rhône-Alpes, France",Saint-Joseph-des-Bancs,Auvergne-Rhône-Alpes,France,2024-12-17,45.9,28.3,38.2,45.9,26.7,37.3,35.1,88.7,0,0,0,,0,0,7.8,3.6,317.7,1033.3,55.4,12.4,68.5,5.9,3,10,2024-12-17 08:14:33,2024-12-17 17:02:54,8.8,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,LFMO"
"Mazerny, Grand Est, France",Mazerny,Grand Est,France,2024-12-17,45.6,41.6,43.7,42.5,37.4,40.3,42.2,94.7,0,0,0,,0,0,13.9,10.3,187.2,1029.3,95.2,11.3,32.4,2.6,2,10,2024-12-17 08:33:38,2024-12-17 16:42:13,8.1,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"F0693,EBFS,F8085"
"Brassac, Occitanie, France",Brassac,Occitanie,France,2024-12-17,49.9,37.7,42.6,48.2,33.4,39.4,37.6,82.8,0,0,0,,0,0,20.1,8.7,99.3,1031.4,60.8,12.1,73.5,6.4,3,10,2024-12-17 08:18:15,2024-12-17 17:14:30,8.9,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFMU,C4848,E4692,LFMK"
"Villechétif, Grand Est, France",Villechétif,Grand Est,France,2024-12-17,46.8,40.7,43.9,44.5,38.3,42.1,41.4,90.8,0,0,0,,0,0,12.8,7.2,159.2,1030.3,96.1,12,41.2,3.5,2,10,2024-12-17 08:29:44,2024-12-17 16:49:50,8.3,0.57,Overcast,Cloudy skies throughout the day.,cloudy,"LFSI,LFOK,LFQB,E8061"
