name,communes,regions,pays,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,timeofday,moonphase,conditions,description,icon,stations
"Ladern-sur-Lauquet, Occitanie, France",Ladern-sur-Lauquet,Occitanie,France,2024-11-23,46.8,30.5,40.3,42.1,26.6,35.7,33.3,77.2,0,0,0,,0,0,33.6,12.3,97.9,1023.7,50.9,10.6,78.4,6.8,4,10,2024-11-23 07:53:43,2024-11-23 17:20:15,9.4,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C4848,E4692,D5042,LFMK,LFMP"
"Pont-de-Salars, Occitanie, France",Pont-de-Salars,Occitanie,France,2024-11-23,45.8,24.7,36.8,39.1,18.1,29.9,31.6,82.3,0,0,0,,0,0,39.1,15.9,131.2,1022.9,42.8,10.1,92.6,8.1,4,10,2024-11-23 07:55:41,2024-11-23 17:15:16,9.3,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,LFCR
"Saint-Chamas, Provence-Alpes-Côte d'Azur, France",Saint-Chamas,Provence-Alpes-Côte d'Azur,France,2024-11-23,56,27.3,44.3,56,24.4,42.7,31.4,61.9,0,93.5,0,rain,0,0,19.9,14.5,86.9,1026.4,39.4,10.6,96,8.3,4,10,2024-11-23 07:44:17,2024-11-23 17:08:14,9.4,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LFMV,LFMY,LFMI,E6174,LFML"
"May-sur-Orne, Normandie, France",May-sur-Orne,Normandie,France,2024-11-23,51.9,35.8,43.9,51.9,28.2,36.7,38.4,81.3,0.108,100,41.67,rain,0,0.2,44.1,28.2,183.1,1010.4,96.5,10.6,32,2.7,2,10,2024-11-23 08:24:09,2024-11-23 17:11:34,8.8,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFRK,LFOH,LFRG"
"Thiézac, Auvergne-Rhône-Alpes, France",Thiézac,Auvergne-Rhône-Alpes,France,2024-11-23,43.6,24.7,35.9,43.6,18.1,32.1,27.2,72.8,0,0,0,,0,0,15,12.8,108.9,1022.7,62.9,10.7,85,7.5,4,10,2024-11-23 07:58:10,2024-11-23 17:13:16,9.3,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,LFCR
"Champniers, Nouvelle-Aquitaine, France",Champniers,Nouvelle-Aquitaine,France,2024-11-23,50.3,35.5,43,50.3,26.9,37,36.1,77.6,0,0,0,,0,0,36.5,19,149.9,1018.5,76.4,10.6,53,4.6,3,10,2024-11-23 08:10:12,2024-11-23 17:20:54,9.2,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"AV387,LFBL,LFBG,LFBU"
"Saint-Georges-des-Coteaux, Nouvelle-Aquitaine, France",Saint-Georges-des-Coteaux,Nouvelle-Aquitaine,France,2024-11-23,50.8,37.8,44.7,50.8,30,40.3,37.9,77.6,0,0,0,,0,0,26.4,15.4,152.5,1017.3,76.1,10.6,71.8,6.3,4,10,2024-11-23 08:14:02,2024-11-23 17:24:24,9.2,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFBH,D6101,LFBG,LFBU"
"Osmoy, Île-de-France, France",Osmoy,Île-de-France,France,2024-11-23,47.9,32.7,38.9,41.4,26.1,31.6,33.7,82,0.02,3.2,16.67,rain,0,0.5,34.4,17.7,183.5,1014.7,89.3,10.5,38.1,3.3,2,10,2024-11-23 08:14:55,2024-11-23 17:04:04,8.8,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D3543,LFPV,LFOE,LFPN,LFPT"
"Corrèze, Nouvelle-Aquitaine, France",Corrèze,Nouvelle-Aquitaine,France,2024-11-23,48.5,30.6,39.8,45.8,24.4,35,32,75.3,0,0,0,,0,0,23,9.4,137,1020.7,66.8,10.6,83.3,7.2,4,10,2024-11-23 08:02:27,2024-11-23 17:15:19,9.2,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFSL,LFBL"
"Santa-Maria-Siché, Corse, France",Santa-Maria-Siché,Corse,France,2024-11-23,57.8,39.2,44.5,57.8,33.8,42,32.9,64.6,0,0,0,,0,0,20.8,10,20.6,1027.4,14,10.6,113.7,9.8,5,10,2024-11-23 07:23:44,2024-11-23 16:57:14,9.6,0.75,Clear,Clear conditions throughout the day.,clear-day,"LFKS,LFKC,LFKF,LFKJ"
"Érone, Corse, France",Érone,Corse,France,2024-11-23,56.7,40.2,44.5,56.7,36.8,42.4,31.7,61.4,0,0,0,,0,0,23.7,11,232.3,1026.9,7,10.6,111.4,9.5,5,10,2024-11-23 07:23:56,2024-11-23 16:54:40,9.5,0.75,Clear,Clear conditions throughout the day.,clear-day,"LFKC,LFKS,LFKB,LFKJ"
"Saint-Martin-du-Mont, Bourgogne-Franche-Comté, France",Saint-Martin-du-Mont(Cote d'Or),Bourgogne-Franche-Comté,France,2024-11-23,40.2,23.8,33.6,34.9,23.8,29.4,26.3,76.3,0,0,0,,0,2.8,21.5,11.2,170.9,1022,79,9.9,51.5,4.6,3,10,2024-11-23 07:57:33,2024-11-23 16:56:54,9.0,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFSD,E8061,LFGJ"
"Plaine-Haute, Bretagne, France",Plaine-Haute,Bretagne,France,2024-11-23,58.4,39.1,50.3,58.4,32.9,47.4,46.8,87.8,0.25,100,50,rain,0,0,43.4,23.1,189,1007.9,98.3,10.5,14.1,1.1,1,10,2024-11-23 08:31:41,2024-11-23 17:23:52,8.9,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFRO,F3057,LFRD,LFRT"
"Moutier-d'Ahun, Nouvelle-Aquitaine, France",Moutier-d'Ahun,Nouvelle-Aquitaine,France,2024-11-23,51.3,31.9,41.2,51.3,23.5,35.9,29.8,66.9,0,0,0,,0,0,34,15,169.4,1019,73.7,11,73.8,6.5,4,10,2024-11-23 08:04:01,2024-11-23 17:12:17,9.1,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,LFBL
"Notre-Dame-de-Sanilhac, Sanilhac, Nouvelle-Aquitaine, France",Notre-Dame-de-Sanilhac,Auvergne-Rhône-Alpes,"Nouvelle-Aquitaine, France",2024-11-23,50.4,31.3,41,50.4,25.3,36.1,35.6,82,0,0,0,,0,0,24.4,11.6,136.3,1020,68.9,10.5,80.9,6.9,4,10,2024-11-23 08:06:19,2024-11-23 17:20:44,9.2,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFSL,LFBE,LFBU"
"Chevigney-lès-Vercel, Bourgogne-Franche-Comté, France",Chevigney-lès-Vercel,Bourgogne-Franche-Comté,France,2024-11-23,44.3,21.2,34.1,40.4,19.9,30.7,21.8,64.5,0,0,0,snow,0.1,4.8,30,11.6,199.1,1021.5,74,9.8,46,4,3,10,2024-11-23 07:50:17,2024-11-23 16:51:29,9.0,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LSGC,LSMP,LFSX,E5976,LFGJ,E5758"
"Saint-Sauveur-en-Diois, Auvergne-Rhône-Alpes, France",Saint-Sauveur-en-Diois,Auvergne-Rhône-Alpes,France,2024-11-23,44.1,23.9,35.9,41.9,17.3,32.2,23.2,63.6,0,32.3,0,,0,0,35.3,8.1,131.5,1026.3,47,10.6,97.2,8.4,4,10,2024-11-23 07:47:10,2024-11-23 17:04:20,9.3,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LFLS,F1608,LFMO"
"Quittebeuf, Normandie, France",Quittebeuf,Normandie,France,2024-11-23,48.8,33.9,39.9,42.1,25.5,31.9,35.4,84.4,0.052,6.5,33.33,rain,0,0.5,38,20.6,182.6,1013.2,94.4,10.6,33.7,2.8,2,10,2024-11-23 08:18:37,2024-11-23 17:06:01,8.8,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"LFOE,E3042,LFOP,LFRG,LFPT"
"Nogent-sur-Eure, Centre-Val de Loire, France",Nogent-sur-Eure,Centre-Val de Loire,France,2024-11-23,47.2,33.3,39.4,40.9,25.6,32,34.5,83,0.012,0,12.5,rain,0,0.4,28,16.1,184.6,1015.4,89.5,10.6,39.9,3.5,2,10,2024-11-23 08:14:36,2024-11-23 17:07:13,8.9,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFOE,LFPV,E5773,LFOJ,LFPN"
"Lopérec, Bretagne, France",Lopérec,Bretagne,France,2024-11-23,60.5,45.5,54.6,60.5,41.2,53.7,50.7,86.7,0.501,100,58.33,rain,0,0,49.4,25.9,193.8,1006.1,98,10.2,6.3,0.5,0,10,2024-11-23 08:35:52,2024-11-23 17:29:15,8.9,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFRJ,LFRO,LFRL,LFRB,LFRQ"
"Boucoiran-et-Nozières, Occitanie, France",Boucoiran-et-Nozières,Occitanie,France,2024-11-23,48.3,27.8,39.3,47.4,24.5,36.8,27.9,65,0.052,96.8,16.67,rain,0,0,10.1,5.3,18.4,1026.3,62.5,10.4,84.3,7.3,4,10,2024-11-23 07:48:59,2024-11-23 17:10:18,9.4,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LFMV,LFMT,LFTW,LFMO"
"Longages, Occitanie, France",Longages,Occitanie,France,2024-11-23,51,33.7,42.7,51,27.9,38.2,36.3,78.7,0,0,0,,0,0,25.1,13.9,124,1021.7,36,10.9,97.2,8.3,4,10,2024-11-23 07:58:55,2024-11-23 17:23:59,9.4,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,LFBO
"Ordan-Larroque, Occitanie, France",Ordan-Larroque,Occitanie,France,2024-11-23,53.1,33.5,42.8,53.1,26.7,38.8,37.7,83.1,0,0,0,,0,0,21,11.4,123.2,1020.3,56.7,10.4,90,7.8,4,10,2024-11-23 08:02:59,2024-11-23 17:26:06,9.4,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFBO,LFBA,LFBP,LFBT"
"Bordeaux, Nouvelle-Aquitaine, France",Bordeaux,Nouvelle-Aquitaine,France,2024-11-23,52.6,37.3,44.8,52.6,29.8,40.3,39.5,82.4,0,0,0,,0,0,19.9,13.8,147.4,1018.2,72.2,10.6,75.1,6.3,4,10,2024-11-23 08:10:37,2024-11-23 17:26:48,9.3,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8425,LFBC,LFBD"
"Cabrières, Occitanie, France",Cabrières,Occitanie,France,2024-11-23,52.2,27.6,40.7,52.2,24.3,38.1,28.8,64,0.016,100,8.33,rain,0,0,20.4,12.3,60.7,1026.2,50,10.6,86.3,7.4,4,10,2024-11-23 07:47:34,2024-11-23 17:09:26,9.4,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LFMV,LFMT,LFMI,LFMY,LFTW,LFMO"
"Betton, Bretagne, France",Betton,Bretagne,France,2024-11-23,52.8,39.1,47.1,52.8,34,42.8,42.9,85.3,0.122,19.4,29.17,rain,0,0,36.5,20,169.7,1011.2,94.7,10.6,15,1.3,2,10,2024-11-23 08:25:55,2024-11-23 17:20:00,8.9,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"LFRN,D5919,LFRD"
"Niherne, Centre-Val de Loire, France",Niherne,Centre-Val de Loire,France,2024-11-23,53.7,31.9,42.5,53.7,27.3,39.6,33.3,72.3,0,0,0,,0,0,26.6,12.8,180.8,1017.9,78.1,11,51.4,4.5,2,10,2024-11-23 08:08:24,2024-11-23 17:11:49,9.1,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,LFYR
"Sorigny, Centre-Val de Loire, France",Sorigny,Centre-Val de Loire,France,2024-11-23,49.5,33.6,42.2,43.7,27.8,35.8,35,77.2,0,0,0,,0,0,32,17.7,177.5,1016.5,88.9,10.6,41.5,3.7,2,10,2024-11-23 08:13:17,2024-11-23 17:13:54,9.0,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFYR,LFBI,LFOT"
"Veurey-Voroize, Auvergne-Rhône-Alpes, France",Veurey-Voroize,Auvergne-Rhône-Alpes,France,2024-11-23,44.1,24.3,36.6,41.2,15.6,31.9,23.6,63.2,0,0,0,,0,1.7,49,11.4,178.4,1024.7,52.8,10.6,88.7,7.7,4,10,2024-11-23 07:47:10,2024-11-23 17:00:41,9.2,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFLS,F1608,LFLB,E8103,LFLL"
"Marre, Grand Est, France",Marre,Grand Est,France,2024-11-23,42.5,34.6,37.6,35.9,26,31,31.1,78.3,0.052,0,20.83,rain,0,0,26.2,12.3,181.3,1019.2,95,10.6,26.4,2.4,1,10,2024-11-23 08:01:49,2024-11-23 16:48:28,8.8,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"LFSI,D9638,LFJL"
"Villenave, Nouvelle-Aquitaine, France",Villenave,Nouvelle-Aquitaine,France,2024-11-23,55.3,35.9,44.4,55.3,31.2,42.1,41.2,88.7,0,0,0,,0,0,21.9,7,108.4,1018.7,63.1,10.6,85.2,7.5,4,10,2024-11-23 08:08:54,2024-11-23 17:30:21,9.4,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFBZ,LFBY,LFBM,LFBC,LFBP"
"Saint-Claude-de-Diray, Centre-Val de Loire, France",Saint-Claude-de-Diray,Centre-Val de Loire,France,2024-11-23,50.1,32.9,41.6,50.1,27.3,36.4,34.7,78,0,0,0,,0,0,23.9,12.1,175.7,1016.9,89,10.6,43.5,3.7,3,10,2024-11-23 08:11:40,2024-11-23 17:09:43,9.0,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFYR,LFOJ,LFOT"
"Poncins, Auvergne-Rhône-Alpes, France",Poncins,Auvergne-Rhône-Alpes,France,2024-11-23,49.7,25.2,38.2,45.5,17.6,32.7,27,66.3,0,0,0,,0,0,29.5,15,158.5,1022.5,49.1,10.6,70.3,6,4,10,2024-11-23 07:54:25,2024-11-23 17:05:02,9.2,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFLY,LFMH,LFLL,D2904"
"Saint-Paulien, Auvergne-Rhône-Alpes, France",Saint-Paulien,Auvergne-Rhône-Alpes,France,2024-11-23,47.7,19.4,35.5,45,18.1,31.4,25.6,69.8,0,0,0,,0,0,23,10.7,175.7,1023.1,28.2,10.6,86.4,7.5,4,10,2024-11-23 07:53:57,2024-11-23 17:08:18,9.2,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LFHP,LFMH"
"Notre-Dame-des-Landes, Pays de la Loire, France",Notre-Dame-des-Landes,Pays de la Loire,France,2024-11-23,53.7,41.3,47.7,53.7,35.4,43.8,43.8,86.2,0.024,6.5,12.5,rain,0,0,33.3,19,166.5,1012.7,91.9,10.6,22.7,1.9,3,10,2024-11-23 08:23:23,2024-11-23 17:23:02,9.0,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"LFRZ,LFRN,D5919,LFRS"
"Saint-Martin-d'Abbat, Centre-Val de Loire, France",Saint-Martin-d'Abbat,Centre-Val de Loire,France,2024-11-23,48.5,33.3,40.8,43.3,26.1,34.4,34.8,80.4,0,0,0,,0,0.3,23.7,13.7,176,1016.8,91,10.6,41,3.6,2,10,2024-11-23 08:09:05,2024-11-23 17:05:29,8.9,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"LFYR,LFOJ,F5282"
"Soulomès, Occitanie, France",Soulomès,Occitanie,France,2024-11-23,50.6,29.6,40.2,50.6,22.7,35.8,33.7,78.8,0,0,0,,0,0,16.1,10.2,122.4,1021.2,62.9,10.5,80.2,6.9,4,10,2024-11-23 08:01:17,2024-11-23 17:18:44,9.3,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFSL,LFCR"
"Granges-sur-Lot, Nouvelle-Aquitaine, France",Granges-sur-Lot,Nouvelle-Aquitaine,France,2024-11-23,53.5,33,42.2,53.5,24,37.3,38,86,0,0,0,,0,0,28.6,15.2,127.9,1020.3,58.7,10.1,79.4,6.8,4,10,2024-11-23 08:05:02,2024-11-23 17:24:02,9.3,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFBA,LFBE"
"Mende, Wakiso, Uganda",Mende,Occitanie,Uganda,2024-11-23,77.4,62.9,68.5,77.4,62.9,68.5,65,89.2,0.524,100,62.5,rain,0,0,3.1,13.9,350,1014.8,75.8,9.8,282,24.5,10,60,2024-11-23 06:33:52,2024-11-23 18:39:38,12.1,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with storms possible.,rain,"HUEN,remote"
"Mûrs-Erigné, Pays de la Loire, France",Mûrs-Erigné,Pays de la Loire,France,2024-11-23,52.8,35.5,44.6,52.8,28.5,40.5,37.4,77.1,0.004,0,4.17,rain,0,0,39.1,20.6,176.3,1014.6,88.4,11,35.1,3.1,2,10,2024-11-23 08:18:48,2024-11-23 17:18:22,9.0,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,LFJR
"Camprond, Normandie, France",Camprond,Normandie,France,2024-11-23,54.9,39.7,46.9,54.9,33.6,41.6,42.5,84.5,0.076,96.8,37.5,rain,0,0.4,45,26.4,181.1,1008.7,90.2,10.5,27.5,2.3,2,10,2024-11-23 08:28:00,2024-11-23 17:15:31,8.8,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFRK,EGJJ,LFRC,LFRD"
"Saint-Pierre, Provence-Alpes-Côte d'Azur, France",Saint-Pierre,Provence-Alpes-Côte d'Azur,France,2024-11-23,52.7,31.9,40.9,52.7,28.5,37.7,24.9,54.6,0,0,0,,0,0.3,9.2,10.3,335.9,1026.6,23.4,10.6,98.4,8.6,4,10,2024-11-23 07:37:47,2024-11-23 16:59:36,9.4,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5975,LFMD,LFMC,LFMN"
"Chamarandes-Choignes, Grand Est, France",Chamarandes-Choignes,Grand Est,France,2024-11-23,40,33.7,36.3,33.8,24.9,28.9,29.5,76.9,0,0,0,,0,2.1,28.2,14.3,172.1,1020.3,89.4,10.6,45.7,4,2,10,2024-11-23 07:58:21,2024-11-23 16:53:00,8.9,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFSI,LFSO,E8061"
"Anthenaise, La Chapelle-Anthenaise, Pays de la Loire, France",Anthenaise,Pays de la Loire,"Pays de la Loire, France",2024-11-23,50.8,34.6,42.9,50.8,29.6,37.6,37.9,83.1,0.048,0,20.83,rain,0,0.6,27.3,15,167.8,1014,95.1,10.6,27.3,2.3,2,10,2024-11-23 08:21:49,2024-11-23 17:16:07,8.9,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"LFJR,LFRM"
"Malleloy, Grand Est, France",Malleloy,Grand Est,France,2024-11-23,42.3,33.7,37.7,35.7,26.8,31.2,30,74.6,0.004,100,4.17,rain,0,0.6,27.1,12.3,189.7,1020.3,94,10.6,38.5,3.5,2,10,2024-11-23 07:56:50,2024-11-23 16:46:34,8.8,0.75,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"LFSO,LFSN,E5181,LFJL"
"Récourt-le-Creux, Grand Est, France",Récourt-le-Creux,Grand Est,France,2024-11-23,41.6,34.3,37.3,35.5,25.9,30.7,30.2,76.2,0.016,0,12.5,rain,0,0.2,23.3,12.1,184.1,1019.5,94,10.6,28.3,2.5,1,10,2024-11-23 08:00:42,2024-11-23 16:48:53,8.8,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"LFSI,LFSO,LFSN,D9638,LFJL"
"Moustoir-Ac, Bretagne, France",Moustoir-Ac,Bretagne,France,2024-11-23,60.2,48,54.3,60.2,43.1,53.4,48.6,81.1,0.274,100,33.33,rain,0,0,37.4,22.2,185.1,1009.4,94.5,10.4,23.8,2,2,10,2024-11-23 08:29:31,2024-11-23 17:25:54,8.9,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFRZ,LFRH,F2987,LFRT"
"Guessling-Hémering, Grand Est, France",Guessling-Hémering,Grand Est,France,2024-11-23,41.8,33.7,37.7,36.9,26.2,31.3,30.8,77,0,0,0,,0,0,25.7,12.8,196.9,1020.3,94.5,10.6,32,2.7,2,10,2024-11-23 07:55:42,2024-11-23 16:43:43,8.8,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"F7474,LFSN,EDDR,LFJL"
"Saint-Saulge, Bourgogne-Franche-Comté, France",Saint-Saulge,Bourgogne-Franche-Comté,France,2024-11-23,43.4,31.9,38.2,38.1,23.9,31.6,30.6,74.9,0,0,0,,0,0.5,21,11.6,159.2,1020.2,66,10.6,58.5,5,3,10,2024-11-23 08:01:31,2024-11-23 17:03:06,9.0,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFQG,LFOA"
"Coutiches, Hauts-de-France, France",Coutiches,Hauts-de-France,France,2024-11-23,46.7,32.1,38.8,39.5,24.2,30.9,34.2,84.3,0.147,100,33.33,rain,0,0,38,19.9,176.5,1013.1,93.7,9.4,16.9,1.3,1,10,2024-11-23 08:14:59,2024-11-23 16:52:06,8.6,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"EBCV,F2929,LFQQ,LFAQ"
"Fitz-James, Hauts-de-France, France",Fitz-James,Hauts-de-France,France,2024-11-23,46.7,32.2,39.1,40.8,25.8,32.5,34.8,85.1,0.213,16.1,33.33,rain,0,0,26.4,13.9,175.5,1014.8,89,10.5,21.3,1.9,1,10,2024-11-23 08:13:59,2024-11-23 16:59:17,8.8,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFPG,E3042,LFPT,LFOB,LFPB"
"Belfonds, Normandie, France",Belfonds,Normandie,France,2024-11-23,45.8,34.6,40.9,39.4,28.8,33.9,36.4,84.4,0.052,100,29.17,rain,0,0.3,42.5,18.5,175.3,1013.2,94.3,10.6,0.7,0,0,10,2024-11-23 08:20:23,2024-11-23 17:11:24,8.9,0.75,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"LFRK,LFRM"
"Fontaine-lès-Boulans, Hauts-de-France, France",Fontaine-lès-Boulans,Hauts-de-France,France,2024-11-23,46.8,34,39.8,39.7,27.7,32,35.5,84.8,0.276,100,45.83,rain,0,0,38,21,175.8,1011.8,94.8,9.4,13.7,1.1,1,10,2024-11-23 08:18:51,2024-11-23 16:55:39,8.6,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"D8013,F2929,LFQQ,LFAQ,LFAT"
