name,communes,regions,pays,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,timeofday,moonphase,conditions,description,icon,stations
"Saint-Martin-du-Mont, Auvergne-Rhône-Alpes, France",Saint-Martin-du-Mont(Ain),Auvergne-Rhône-Alpes,France,2024-12-27,37.8,25.8,30.9,37.8,25.8,30.9,28.4,90.4,0,0,0,,0,0,3.1,2.4,335.7,1033.2,57.6,8.9,70.3,6,3,10,2024-12-27 08:20:34,2024-12-27 16:59:35,8.7,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"E4885,LFLB,LFLY,LSGG,LFLL"
"Clacy-et-Thierret, Hauts-de-France, France",Clacy-et-Thierret,Hauts-de-France,France,2024-12-27,40.7,30.1,34.4,39.1,24.1,31.7,32.3,92.5,0,0,0,,0,0,10.1,8.1,58.3,1032.8,65.1,9.9,48.8,4.2,3,10,2024-12-27 08:41:59,2024-12-27 16:52:13,8.2,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F5929,LFAQ"
"Treban, Auvergne-Rhône-Alpes, France",Treban,Auvergne-Rhône-Alpes,France,2024-12-27,40.9,29.8,34.8,40.9,23.4,32.9,32.1,90.3,0,0,0,,0,0,6.5,6.3,154.8,1031.9,52.6,9.1,71.5,6.2,3,10,2024-12-27 08:30:21,2024-12-27 17:07:01,8.6,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LFLC,LFQG,LFLV,LFLN"
"Digne-les-Bains, Provence-Alpes-Côte d'Azur, France",Digne-les-Bains,Provence-Alpes-Côte d'Azur,France,2024-12-27,48.1,22.9,34.1,48.1,20.5,32.2,25.3,71.7,0,0,0,,0,0.2,11.6,5.6,80.9,1031.6,0,11.3,87,7.5,4,10,2024-12-27 08:09:31,2024-12-27 17:03:21,8.9,0.89,Clear,Clear conditions throughout the day.,clear-day,"E5975,LFMC"
"Saint-Jean-Saint-Nicolas, Provence-Alpes-Côte d'Azur, France",Saint-Jean-Saint-Nicolas,Provence-Alpes-Côte d'Azur,France,2024-12-27,40.2,31.5,34.5,40.2,24.3,29.6,14.8,44,0,0,0,,0,5.9,16.3,8.5,52.1,1030.1,0,14.8,87.8,7.4,4,10,2024-12-27 08:11:36,2024-12-27 17:01:20,8.8,0.89,Clear,Clear conditions throughout the day.,clear-day,remote
"Massoins, Provence-Alpes-Côte d'Azur, France",Massoins,Provence-Alpes-Côte d'Azur,France,2024-12-27,53.1,31.7,41.9,53.1,26.6,37.4,25.3,53.4,0,0,0,,0,0.1,11.2,14.6,324.9,1030.7,2.4,11,85.5,7.3,4,10,2024-12-27 08:05:25,2024-12-27 17:00:20,8.9,0.89,Clear,Clear conditions throughout the day.,clear-day,"E5975,LFMD,LFMN,LIMZ"
"Saint-Joseph-des-Bancs, Auvergne-Rhône-Alpes, France",Saint-Joseph-des-Bancs,Auvergne-Rhône-Alpes,France,2024-12-27,49.9,21.9,35.4,49.9,21.9,34.5,26.4,73.1,0,0,0,,0,0,10.7,4.9,21.1,1031.7,0,11,81.5,7,4,10,2024-12-27 08:19:07,2024-12-27 17:08:21,8.8,0.89,Clear,Clear conditions throughout the day.,clear-day,"LFHP,LFMO"
"Mazerny, Grand Est, France",Mazerny,Grand Est,France,2024-12-27,41.3,31.9,35.3,37.5,29.1,32.9,30.3,82.5,0,0,0,,0,0,11,6.3,81.6,1032.8,63.1,11.3,50.2,4.3,3,10,2024-12-27 08:38:06,2024-12-27 16:47:47,8.2,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0693,EBFS,F8085"
"Brassac, Occitanie, France",Brassac,Occitanie,France,2024-12-27,52.2,30.1,40.4,52.2,26.5,38.4,26.6,64.1,0,0,0,,0,0,25.3,9.2,98.6,1030.6,0,10.8,85.4,7.4,4,10,2024-12-27 08:22:50,2024-12-27 17:19:56,9.0,0.89,Clear,Clear conditions throughout the day.,clear-day,"LFMU,C4848,E4692,D5042,LFMK"
"Villechétif, Grand Est, France",Villechétif,Grand Est,France,2024-12-27,37.5,26,30.9,37.5,22.5,30,29.1,93.2,0,0,0,,0,0,2.9,4.7,131.2,1032.3,51.5,9.9,59.3,5.2,3,10,2024-12-27 08:34:14,2024-12-27 16:55:22,8.4,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFSI,LFOK,LFQB,E8061"
"Ladern-sur-Lauquet, Occitanie, France",Ladern-sur-Lauquet,Occitanie,France,2024-12-27,54.4,30.4,41.3,54.4,27.3,39.5,33.7,76.9,0,0,0,,0,0,20.6,8.7,107.9,1030.3,11.4,10.7,88.1,7.7,4,10,2024-12-27 08:21:37,2024-12-27 17:22:20,9.0,0.89,Clear,Clear conditions throughout the day.,clear-day,"C4848,E4692,D5042,LFMK,LFMP"
"Pont-de-Salars, Occitanie, France",Pont-de-Salars,Occitanie,France,2024-12-27,50.6,30.1,38.1,50.6,24.1,34.6,26.4,65.4,0,0,0,,0,0,11,6.9,113.6,1030.6,0,11.3,85.3,7.2,4,10,2024-12-27 08:24:13,2024-12-27 17:16:44,8.9,0.89,Clear,Clear conditions throughout the day.,clear-day,LFCR
"Saint-Chamas, Provence-Alpes-Côte d'Azur, France",Saint-Chamas,Provence-Alpes-Côte d'Azur,France,2024-12-27,55.8,26.3,40.6,55.8,21.2,38.3,30.9,69.9,0,0,0,,0,0,7.2,5.4,6.3,1031,0,11,88.1,7.7,4,10,2024-12-27 08:12:25,2024-12-27 17:10:04,9.0,0.89,Clear,Clear conditions throughout the day.,clear-day,"LFMV,LFMY,LFMI,E6174,LFML"
"May-sur-Orne, Normandie, France",May-sur-Orne,Normandie,France,2024-12-27,42.6,35.3,39.1,41.6,32.1,37.5,38.4,97.3,0,0,0,,0,0,11.4,8,125.5,1032.2,87,10,56.3,4.9,3,10,2024-12-27 08:55:46,2024-12-27 17:10:01,8.2,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFRK,LFOH,LFRG"
"Thiézac, Auvergne-Rhône-Alpes, France",Thiézac,Auvergne-Rhône-Alpes,France,2024-12-27,52.4,30.1,39.4,52.4,24.1,35.8,25.2,61,0,0,0,,0,0.8,12.1,6.9,79,1030.4,0,11.3,84.6,7.2,4,10,2024-12-27 08:27:07,2024-12-27 17:14:19,8.8,0.89,Clear,Clear conditions throughout the day.,clear-day,LFCR
"Champniers, Nouvelle-Aquitaine, France",Champniers,Nouvelle-Aquitaine,France,2024-12-27,46.7,33.7,39.9,46.7,32.7,38.4,38.6,95.6,0,0,0,,0,0,7.8,5.8,105.9,1030.7,80.7,8.7,73.8,6.3,3,10,2024-12-27 08:39:34,2024-12-27 17:21:33,8.7,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"AV387,LFBL,LFBG,LFBU"
"Saint-Georges-des-Coteaux, Nouvelle-Aquitaine, France",Saint-Georges-des-Coteaux,Nouvelle-Aquitaine,France,2024-12-27,45.2,36.8,41,45.2,33.7,39.8,39.4,94.1,0,0,0,,0,0,8.9,6.5,108.5,1030.6,82.1,10,71.1,6.1,3,10,2024-12-27 08:43:26,2024-12-27 17:25:02,8.7,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFBH,D6101,LFBG,LFBU"
"Osmoy, Île-de-France, France",Osmoy,Île-de-France,France,2024-12-27,38.6,30.8,34.2,38.6,30.3,33.9,33.3,96.7,0,0,0,,0,0,10.5,3.4,55.6,1032.3,76,9.6,57.3,5,3,10,2024-12-27 08:46:22,2024-12-27 17:02:41,8.3,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D3543,LFPV,LFOE,LFPN,LFPT"
"Corrèze, Nouvelle-Aquitaine, France",Corrèze,Nouvelle-Aquitaine,France,2024-12-27,52.2,29.1,37.7,52.2,29.1,36.7,30.4,76.6,0,0,0,,0,0,10.5,4.7,79.3,1030.6,13.9,10.6,80.8,6.9,4,10,2024-12-27 08:31:37,2024-12-27 17:16:10,8.7,0.89,Clear,Clear conditions throughout the day.,clear-day,"LFSL,LFBL"
"Santa-Maria-Siché, Corse, France",Santa-Maria-Siché,Corse,France,2024-12-27,50.4,39.3,43.6,50.4,33.4,41.5,38.3,81.6,0,0,0,,0,0,17.9,9,20.7,1029,16,11,96.3,8.2,4,10,2024-12-27 07:51:01,2024-12-27 16:59:54,9.1,0.89,Clear,Clear conditions throughout the day.,clear-day,"LFKS,LFKC,LFKF,LFKJ"
"Érone, Corse, France",Érone,Corse,France,2024-12-27,52.1,40.3,44.4,52.1,35.4,41.7,32.6,64.4,0,0,0,,0,0,14.5,7,321,1029.3,3.7,11,94.7,8.1,4,10,2024-12-27 07:51:28,2024-12-27 16:57:06,9.1,0.89,Clear,Clear conditions throughout the day.,clear-day,"LFKC,LFKS,LFKB,LFKJ"
"Saint-Martin-du-Mont, Bourgogne-Franche-Comté, France",Saint-Martin-du-Mont(Cote d'Or),Bourgogne-Franche-Comté,France,2024-12-27,35.3,23.5,28.8,35.3,19.1,28.1,26.7,91.8,0,0,0,,0,0,8.3,3.4,128.9,1033.1,55.4,9.3,66.8,5.7,3,10,2024-12-27 08:28:01,2024-12-27 16:56:28,8.5,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LFSD,E8061,LFGJ"
"Plaine-Haute, Bretagne, France",Plaine-Haute,Bretagne,France,2024-12-27,45,36.4,41.4,45,35.8,40.3,40.4,96.4,0,0,0,,0,0,9.4,5.8,105.4,1031.6,86.7,9.8,57.2,5,3,10,2024-12-27 09:02:49,2024-12-27 17:22:47,8.3,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFRO,LFRD,LFRT"
"Moutier-d'Ahun, Nouvelle-Aquitaine, France",Moutier-d'Ahun,Nouvelle-Aquitaine,France,2024-12-27,50.1,32.1,39,50.1,28.4,36.8,33,79.3,0,0,0,,0,0,8.1,5.8,98.7,1030.8,11.4,11.3,75.5,6.4,3,10,2024-12-27 08:33:37,2024-12-27 17:12:43,8.7,0.89,Clear,Clear conditions throughout the day.,clear-day,LFBL
"Notre-Dame-de-Sanilhac, Sanilhac, Nouvelle-Aquitaine, France",Notre-Dame-de-Sanilhac,Auvergne-Rhône-Alpes,"Nouvelle-Aquitaine, France",2024-12-27,48.6,34.1,39.7,48.6,29.4,38.4,37.9,93.5,0,0,0,,0,0,5.1,6.2,61.4,1030.6,55,9.9,77.2,6.6,3,10,2024-12-27 08:35:20,2024-12-27 17:21:44,8.8,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LFSL,LFBE,LFBU"
"Chevigney-lès-Vercel, Bourgogne-Franche-Comté, France",Chevigney-lès-Vercel,Bourgogne-Franche-Comté,France,2024-12-27,41.8,20.1,29.9,41.8,18.5,28.7,25.2,83,0,0,0,,0,1.3,9.2,3.8,142,1031.7,44.9,10.2,63.1,5.3,3,10,2024-12-27 08:20:35,2024-12-27 16:51:13,8.5,0.89,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"LSGC,LSMP,LFSX,E5976,LFGJ,E5758"
