name,communes,regions,pays,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,timeofday,moonphase,conditions,description,icon,stations
"Saint-Martin-du-Mont, Auvergne-Rhône-Alpes, France",Saint-Martin-du-Mont(Ain),Auvergne-Rhône-Alpes,France,2025-01-02,51.7,38.9,44.7,51.7,31.4,38.9,37.6,76.8,0.555,100,37.5,rain,0,0,35.8,20.1,199.2,1020.9,76.7,5.4,22.5,1.9,2,10,2025-01-02 08:21:11,2025-01-02 17:04:47,8.7,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E4885,LFLB,LFLY,LSGG,LFLL"
"Clacy-et-Thierret, Hauts-de-France, France",Clacy-et-Thierret,Hauts-de-France,France,2025-01-02,42.7,35.5,38.4,37.9,30.7,33.4,36.8,93.8,0.539,100,41.67,"rain,snow",0.2,0.2,41.4,13.9,295.2,1015.7,85.2,7.9,5.8,0.4,0,10,2025-01-02 08:42:14,2025-01-02 16:57:48,8.3,0.09,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"F5929,LFAQ"
"Treban, Auvergne-Rhône-Alpes, France",Treban,Auvergne-Rhône-Alpes,France,2025-01-02,49.6,33.1,41.9,45,24.5,36,34.7,76.3,0.302,100,41.67,rain,0,0,38,14.5,202.4,1019.5,83.9,5.1,4.1,0.2,0,10,2025-01-02 08:30:57,2025-01-02 17:12:15,8.7,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LFLC,LFQG,LFLV,LFLN"
"Digne-les-Bains, Provence-Alpes-Côte d'Azur, France",Digne-les-Bains,Provence-Alpes-Côte d'Azur,France,2025-01-02,53.5,36.8,44.3,53.5,32.6,42.9,41.1,88.7,0.036,100,25,rain,0,0.1,20.4,6.9,252.7,1024,57.3,7.6,51.5,4.4,3,10,2025-01-02 08:10:19,2025-01-02 17:08:22,9.0,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"E5975,LFMC,remote"
"Saint-Jean-Saint-Nicolas, Provence-Alpes-Côte d'Azur, France",Saint-Jean-Saint-Nicolas,Provence-Alpes-Côte d'Azur,France,2025-01-02,33,26,30.2,33,22.3,28.4,21.2,70.8,0.161,100,20.83,snow,1.2,6.2,15.7,6.5,43.4,1025,57,11.5,85.4,7.4,4,10,2025-01-02 08:12:21,2025-01-02 17:06:24,8.9,0.09,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,remote
"Massoins, Provence-Alpes-Côte d'Azur, France",Massoins,Provence-Alpes-Côte d'Azur,France,2025-01-02,57.6,37.7,46.9,57.6,30.7,43.6,37.5,70.4,0,0,0,,0,0.1,24.2,14.4,280.7,1022.4,56.2,7.7,54.6,4.7,3,10,2025-01-02 08:06:14,2025-01-02 17:05:19,9.0,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E5975,LFMD,LFMN,LIMZ"
"Saint-Joseph-des-Bancs, Auvergne-Rhône-Alpes, France",Saint-Joseph-des-Bancs,Auvergne-Rhône-Alpes,France,2025-01-02,48.2,35.6,43.4,45.2,35.6,41.4,38,82,0.028,100,20.83,rain,0,0,13.6,9.2,208.1,1023.1,97.2,7.4,30.3,2.5,1,10,2025-01-02 08:19:52,2025-01-02 17:13:25,8.9,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFHP,LFMO"
"Mazerny, Grand Est, France",Mazerny,Grand Est,France,2025-01-02,40.9,31.9,35.3,35.7,24.7,29.4,34,95,0.634,100,54.17,"rain,snow",0.2,0.1,34.4,13.9,286.3,1014.1,88.2,6.1,14.4,1.2,1,10,2025-01-02 08:38:21,2025-01-02 16:53:22,8.3,0.09,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"EBFS,remote,F8085"
"Brassac, Occitanie, France",Brassac,Occitanie,France,2025-01-02,55.3,39.3,46,55.3,34.3,43.6,40.5,81.7,0.276,100,20.83,rain,0,0,24.6,7.8,336.6,1024.1,93.8,5.7,0,0,0,10,2025-01-02 08:23:41,2025-01-02 17:24:54,9.0,0.09,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"LFMU,C4848,E4692,D5042,LFMK"
"Villechétif, Grand Est, France",Villechétif,Grand Est,France,2025-01-02,48,32,40.1,39.3,27.3,34.3,36.7,88.3,0.667,100,62.5,"rain,snow",0.2,0.1,40.3,29.7,239.4,1016.2,97.7,5.6,4.2,0.3,0,10,2025-01-02 08:34:38,2025-01-02 17:00:48,8.4,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"LFSI,LFOK,LFQB,E8061"
"Ladern-sur-Lauquet, Occitanie, France",Ladern-sur-Lauquet,Occitanie,France,2025-01-02,55.3,37.3,46.3,55.3,32.7,44.6,39.4,78.3,0.008,58.1,8.33,rain,0,0,28.4,12.5,245.1,1024,88.3,7.6,0,0,0,10,2025-01-02 08:22:30,2025-01-02 17:27:15,9.1,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C4848,E4692,D5042,LFMK,LFMP"
"Pont-de-Salars, Occitanie, France",Pont-de-Salars,Occitanie,France,2025-01-02,48.1,28.3,38.3,43.6,22,33.6,35.7,90.9,0.339,100,33.33,rain,0,0,26.8,14.1,211,1023,77.2,5,68.1,5.8,3,10,2025-01-02 08:25:01,2025-01-02 17:21:45,8.9,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,LFCR
"Saint-Chamas, Provence-Alpes-Côte d'Azur, France",Saint-Chamas,Provence-Alpes-Côte d'Azur,France,2025-01-02,56.4,45.9,49.8,56.4,42.5,48.4,43.2,78,0.06,100,41.67,rain,0,0,11,8.6,76.9,1023.8,91.6,7.7,37.4,3.1,2,10,2025-01-02 08:13:16,2025-01-02 17:15:02,9.0,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"LFMV,LFMY,LFMI,E6174,LFML"
"May-sur-Orne, Normandie, France",May-sur-Orne,Normandie,France,2025-01-02,46,36.2,41.1,42.9,32.2,37.7,38.7,91.3,0.645,100,45.83,rain,0,0,24.4,17.7,289.8,1017.5,89,7.2,26.3,2.3,1,10,2025-01-02 08:56:03,2025-01-02 17:15:33,8.3,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LFRK,LFOH,LFRG"
"Thiézac, Auvergne-Rhône-Alpes, France",Thiézac,Auvergne-Rhône-Alpes,France,2025-01-02,48.1,28.3,38.1,43.6,22,33.8,35.5,91.2,0.743,100,41.67,"rain,snow",0.4,0.4,24.2,11.4,209.8,1022.8,90.3,4.7,47.1,4,3,10,2025-01-02 08:27:50,2025-01-02 17:19:25,8.9,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,LFCR
"Champniers, Nouvelle-Aquitaine, France",Champniers,Nouvelle-Aquitaine,France,2025-01-02,49.9,41.6,44.9,44.8,36.9,40,42.5,91.6,0.345,100,54.17,rain,0,0,30.2,13.9,175.7,1020.3,97.9,7.3,4.6,0.3,0,10,2025-01-02 08:40:13,2025-01-02 17:26:43,8.8,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"AV387,LFBL,D6101,LFBG,LFBU"
"Saint-Georges-des-Coteaux, Nouvelle-Aquitaine, France",Saint-Georges-des-Coteaux,Nouvelle-Aquitaine,France,2025-01-02,50.3,43.1,46.6,50.3,38.1,42.5,44,90.8,0.506,100,58.33,rain,0,0,34.4,19.5,213.4,1020.2,96,7.3,9.9,0.8,1,10,2025-01-02 08:44:05,2025-01-02 17:30:12,8.8,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFBH,D6101,LFBG,LFBU"
"Osmoy, Île-de-France, France",Osmoy,Île-de-France,France,2025-01-02,46.7,33.7,39.1,39.2,31.4,34.9,37.7,94.7,0.679,100,62.5,rain,0,0,38.9,20.7,298.2,1016.3,93.1,7.1,7.3,0.6,0,10,2025-01-02 08:46:42,2025-01-02 17:08:11,8.4,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"D3543,LFPV,LFOE,LFPN,LFPT"
"Corrèze, Nouvelle-Aquitaine, France",Corrèze,Nouvelle-Aquitaine,France,2025-01-02,44,36.5,40.4,41.1,29.9,35.3,38.5,92.9,0.544,100,50,rain,0,0,23.3,12.1,178.3,1021.5,96.4,5.8,14.5,1.2,1,10,2025-01-02 08:32:18,2025-01-02 17:21:18,8.8,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFSL,LFBL"
"Santa-Maria-Siché, Corse, France",Santa-Maria-Siché,Corse,France,2025-01-02,59,40.7,48.2,59,35.6,45.8,43.4,84.3,0.104,100,33.33,rain,0,0,33.3,8.1,359.3,1025.7,79.6,5,85.5,7.3,4,10,2025-01-02 07:52:01,2025-01-02 17:04:43,9.2,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LFKS,LFKC,LFKF,LFKJ"
"Érone, Corse, France",Érone,Corse,France,2025-01-02,59.7,42,49,59.7,39.2,47,40.8,74,0,0,0,,0,0,11.4,11.9,243.9,1024.4,62.6,7.5,96,8.1,4,10,2025-01-02 07:52:25,2025-01-02 17:01:58,9.2,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFKC,LFKS,LFKB,LFKJ"
"Saint-Martin-du-Mont, Bourgogne-Franche-Comté, France",Saint-Martin-du-Mont(Cote d'Or),Bourgogne-Franche-Comté,France,2025-01-02,43.3,32.1,38.4,37.5,25.2,31.4,36.4,92.3,0.594,100,45.83,"rain,snow",0.2,0.1,45.9,16.7,214.3,1018.2,96.3,4.5,4.2,0.3,0,10,2025-01-02 08:28:30,2025-01-02 17:01:48,8.6,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"LFSD,E8061,LFGJ"
"Plaine-Haute, Bretagne, France",Plaine-Haute,Bretagne,France,2025-01-02,46.4,38.4,42.9,44.1,34.8,39.1,40.3,90.9,0.531,100,33.33,rain,0,0,21,11.4,316.7,1018.1,94.6,7.3,29.7,2.5,2,10,2025-01-02 09:03:12,2025-01-02 17:28:14,8.4,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LFRO,F3057,LFRD,LFRT"
"Moutier-d'Ahun, Nouvelle-Aquitaine, France",Moutier-d'Ahun,Nouvelle-Aquitaine,France,2025-01-02,42.7,35.5,40,37.9,31.1,33.3,38.9,95.7,0.456,100,54.17,"rain,snow",0,0,46.1,17.2,198.4,1020.3,98.5,4.3,4.6,0.3,0,10,2025-01-02 08:34:14,2025-01-02 17:17:55,8.7,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,LFBL
"Notre-Dame-de-Sanilhac, Sanilhac, Nouvelle-Aquitaine, France",Notre-Dame-de-Sanilhac,Auvergne-Rhône-Alpes,"Nouvelle-Aquitaine, France",2025-01-02,48.4,40.6,44,44.3,35.3,40.1,40.9,89.1,0.287,100,50,rain,0,0,23.5,10.1,179.2,1022,93.8,7,11.5,0.9,1,10,2025-01-02 08:36:02,2025-01-02 17:26:50,8.8,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFSL,LFBE,LFBU"
"Chevigney-lès-Vercel, Bourgogne-Franche-Comté, France",Chevigney-lès-Vercel,Bourgogne-Franche-Comté,France,2025-01-02,43.6,31.4,38.6,34.9,27.1,32.1,30.3,73.4,0.987,100,41.67,"rain,snow",1,0.8,51.7,24.4,236.4,1017.2,88.8,4.9,29.4,2.6,2,10,2025-01-02 08:21:06,2025-01-02 16:56:31,8.6,0.09,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"LSGC,LSMP,LFSX,E5976,LFGJ,E5758"
"Saint-Sauveur-en-Diois, Auvergne-Rhône-Alpes, France",Saint-Sauveur-en-Diois,Auvergne-Rhône-Alpes,France,2025-01-02,53.5,36.3,43.8,53.5,32,41.6,38.8,83.1,0.158,100,33.33,rain,0,0.4,28.9,8.6,178.2,1023.2,95.2,6.2,57.2,4.9,3,10,2025-01-02 08:16:41,2025-01-02 17:10:38,8.9,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F1608,LFLS,LFMO"
"Quittebeuf, Normandie, France",Quittebeuf,Normandie,France,2025-01-02,46.6,34.1,38.3,41.6,31.5,34.5,37.1,95.4,0.674,100,45.83,rain,0,0,37.4,10.6,304.7,1016.6,87,7.1,10.1,0.7,0,10,2025-01-02 08:50:33,2025-01-02 17:09:59,8.3,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LFOE,E3042,LFOP,LFRG,LFPT"
"Nogent-sur-Eure, Centre-Val de Loire, France",Nogent-sur-Eure,Centre-Val de Loire,France,2025-01-02,45.8,36,40.4,38.8,30.7,35,38.9,94.2,0.528,100,58.33,rain,0,0,37.8,21.5,292.5,1016.3,96.7,7.2,7.5,0.6,0,10,2025-01-02 08:46:05,2025-01-02 17:11:37,8.4,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LFOE,LFPV,E5773,LFOJ,LFPN"
"Lopérec, Bretagne, France",Lopérec,Bretagne,France,2025-01-02,47.6,40.4,43.4,46.2,37.3,40.5,40.8,90.5,0.321,100,29.17,rain,0,0,20.1,8.6,327.1,1018.8,94.8,7.7,29.7,2.5,2,10,2025-01-02 09:07:16,2025-01-02 17:33:44,8.4,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"LFRJ,LFRO,LFRL,LFRB,LFRQ"
"Boucoiran-et-Nozières, Occitanie, France",Boucoiran-et-Nozières,Occitanie,France,2025-01-02,54.2,43.7,47.7,54.2,40.3,45.9,41.7,79.7,0.008,100,8.33,rain,0,0,8.1,7.6,54.5,1023.7,97.5,7.7,61.1,5.2,3,10,2025-01-02 08:18:11,2025-01-02 17:16:54,9.0,0.09,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"LFMV,LFMT,LFTW,LFMO"
"Longages, Occitanie, France",Longages,Occitanie,France,2025-01-02,49.4,37.3,44,47.5,31.9,41.5,39.2,84.5,0.02,90.3,16.67,rain,0,0,13,8.1,203.6,1024,92.4,6.5,78.8,6.8,4,10,2025-01-02 08:27:49,2025-01-02 17:30:53,9.1,0.09,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,LFBO
"Ordan-Larroque, Occitanie, France",Ordan-Larroque,Occitanie,France,2025-01-02,51,34.2,42.6,51,29.2,39.7,36.5,79.9,0.024,100,16.67,rain,0,0,17.4,9.6,173.5,1023.6,97.5,6.5,56.6,4.9,3,10,2025-01-02 08:32:01,2025-01-02 17:32:52,9.0,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFBO,LFBA,LFBP,LFBT"
"Bordeaux, Nouvelle-Aquitaine, France",Bordeaux,Nouvelle-Aquitaine,France,2025-01-02,51.8,39.2,46.8,51.8,34.2,42.9,43.5,88.4,0.25,100,45.83,rain,0,0,26.4,18.2,222,1021.8,92.6,7.1,23,2,1,10,2025-01-02 08:40:12,2025-01-02 17:33:03,8.9,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"C8425,LFBC,LFBD"
"Cabrières, Occitanie, France",Cabrières,Occitanie,France,2025-01-02,54.2,43.6,48,54.2,40.3,46,42,79.9,0.016,100,16.67,rain,0,0,9.8,7.5,55.3,1023.7,95.3,7.7,58.1,4.9,3,10,2025-01-02 08:16:43,2025-01-02 17:16:04,9.0,0.09,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"LFMV,LFMT,LFMI,LFMY,LFTW,LFMO"
"Betton, Bretagne, France",Betton,Bretagne,France,2025-01-02,53.1,38.7,43.8,53.1,36.3,41.1,41.5,91.7,0.826,100,45.83,rain,0,0,37.1,17.9,316.1,1018.1,96,7.3,18.3,1.6,1,10,2025-01-02 08:57:17,2025-01-02 17:24:31,8.5,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"LFRN,D5919,LFRD"
"Niherne, Centre-Val de Loire, France",Niherne,Centre-Val de Loire,France,2025-01-02,48.1,39.2,43.8,40.6,33.7,37.9,40.4,88.3,0.398,100,58.33,rain,0,0,40.3,28.1,226.2,1018.3,96.4,7.3,1.9,0,0,10,2025-01-02 08:39:01,2025-01-02 17:17:04,8.6,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFYR,LFLX"
"Sorigny, Centre-Val de Loire, France",Sorigny,Centre-Val de Loire,France,2025-01-02,49.5,39.6,43.9,42.8,35.9,39.5,42.2,94,0.752,100,45.83,rain,0,0,34.4,21.5,240.6,1017.6,98.4,7.1,3.3,0.2,0,10,2025-01-02 08:44:06,2025-01-02 17:18:56,8.6,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"LFYR,LFBI,LFOT"
"Veurey-Voroize, Auvergne-Rhône-Alpes, France",Veurey-Voroize,Auvergne-Rhône-Alpes,France,2025-01-02,53,31.5,41.5,53,25.9,37.5,36.1,81.5,0.454,100,29.17,rain,0,1.2,28.9,15.6,201,1021.8,75.4,5.5,57.2,4.9,3,10,2025-01-02 08:16:59,2025-01-02 17:06:41,8.8,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F1608,LFLS,LFLB,LFLL"
"Marre, Grand Est, France",Marre,Grand Est,France,2025-01-02,46.4,31.9,38.5,38.7,28.1,33.1,34.6,87.2,0.602,100,50,"rain,snow",0.7,0.5,42.1,23,233.6,1015.2,95.8,5.8,4.6,0.3,0,10,2025-01-02 08:33:50,2025-01-02 16:52:21,8.3,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"LFSI,D9638,LFJL"
